User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_44,2025-11-13 09:13:17,0.546,0.9095,Walking,Zep,9,2way,0,70,WiFi,-79,96,16,0.0090992571464434,40.27910716616374,21.755069219301205
User_36,2025-11-13 10:23:30,0.58,0.893,Driving,Koila,Speeding,5way,0,40,WiFi,-76,33,-5,0.0036280630021386,40.322085037937285,21.79124619020445
User_09,2025-11-13 11:01:34,0.444,0.7347,Flying,Koila,Reckless_Driving,2way,1,60,3G,-106,23,-11,0.0046044962210909,40.3218362218248,21.791117677984605
User_37,2025-11-13 15:34:56,0.696,0.6487,Walking,Zep,Reckless_Driving,2way,1,40,110,-104,31,-13,0.0088543021622568,40.27971713742414,21.751713344758592
User_30,2025-11-13 15:52:57,0.478,0.8361,Running,Koila,Reckless_Driving,2way,0,60,4G,-116,77,13,0.0085423833501396,37.736508,21.791308217409977
User_76,2025-11-13 23:40:55,0.251,0.7942,Driving,Ligeris,Driving_Under_Influence,1way,1,30,109,-89,45,-12,0.0077701951269481,40.306331727486025,21.80718888354997
User_73,2025-11-13 23:55:24,0.343,1.0,Running,Ligeris,Driving_Under_Influence,1way,150,60,WiFi,-58,39,2,0.0045393111781392,40.30695939508839,21.8086323943183
User_24,2025-11-14 00:25:47,0.354,0.9738,Running,Zep,6,2way,3,70,WiFi,-72,68,1,0.0036848418671101,40.27881629253489,21.75382347721978
User_41,2025-11-14 00:30:02,0.642,0.9785,Walking,Ligeris,Reckless_Driving,2way,140,60,WiFi,-64,10,1,0.0039710819140718,40.30682630563591,21.80970359657581
User_43,2025-11-14 01:50:19,0.407,0.9124,Running,Ligeris,Reckless_Driving,4way,0,50,3G,-100,1,-12,0.0010630734716949,38.228419,21.806610953826823
User_02,2025-11-14 02:36:51,0.477,0.8304,Driving,Ligeris,Driving_Under_Influence,6way,0,40,3G,-73,88,16,0.0075196519991248,40.30644146286272,21.808264529857052
User_68,2025-11-14 02:43:48,0.402,0.8647,Driving,Zep,Driving_Under_Influence,5way,2,60,5G,-85,90,-5,0.0081400957770608,40.279015686704554,21.753189046445534
User_61,2025-11-14 04:47:41,0.304,0.7816,Walking,Spinari,Speeding,2way,0,80,5G,-88,79,9,0.0045091294964623,40.278153113785635,21.75179354090262
User_97,2025-11-14 06:21:13,0.737,0.8486,Walking,Koila,Speeding,1way,140,70,3G,-71,98,-7,0.0017224522383576,40.32217432721154,21.791208986743648
User_05,2025-11-14 06:43:04,0.307,0.7747,Running,Ligeris,Driving_Under_Influence,2way,1,50,3G,-87,-132,1,0.0051516198800455,40.306898203370146,21.805737872561764
User_91,2025-11-14 09:42:21,0.716,0.8453,Flying,Koila,Driving_Under_Influence,2way,0,30,5G,-93,13,3,0.0011649629107655,40.321030750161896,21.79216169404323
User_25,2025-11-14 12:34:31,0.352,0.7003,Walking,Zep,Reckless_Driving,2way,150,60,4G,-86,88,13,0.0090885877933303,40.27897871536162,21.753886969941803
User_75,2025-11-14 12:53:39,0.65,0.9224,Running,Zep,Driving_Under_Influence,5way,0,10,4G,-89,94,-3,0.0056833313133937,40.27805092358337,21.75430163116636
User_72,2025-11-14 13:31:53,0.359,0.9528,Running,Koila,Reckless_Driving,1way,150,10,4G,-101,24,-15,0.0042775944984315,40.32099794664207,21.79289084487212
User_92,2025-11-14 14:03:47,0.622,0.6444,Running,Koila,Speeding,4way,0,80,5G,-83,62,-1,0.048,40.32211757476335,21.79101151393294
User_04,2025-11-14 16:32:45,0.619,0.9615,Driving,Zep,Speeding,1way,4,80,3G,-118,2,23,0.0086869022733005,40.28134410535,21.75351015707203
User_100,2025-11-14 17:51:58,0.718,0.974,Running,Zep,Driving_Under_Influence,2way,1,20,WiFi,-63,27,-21,0.003487369163123,40.28049719000232,21.754874719994287
User_98,2025-11-14 17:53:07,0.734,0.782,Driving,Zep,Reckless_Driving,2way,3,50,109,-84,36,-5,0.0028280554755157,40.28007747270017,21.75309122241814
User_92,2025-11-14 18:05:27,0.622,0.6454,Running,Ligeris,Reckless_Driving,5way,1,40,WiFi,-67,12,-4,0.0016428897503161,40.305463717574376,21.80548058806965
User_99,2025-11-14 20:48:03,0.622,0.8004,Walking,Ligeris,Driving_Under_Influence,2way,160,30,WiFi,-79,29,-7,0.0046370782686401,40.30493503900961,21.80749179640168
User_06,2025-11-14 22:26:38,0.573,0.8637,Walking,Zep,Reckless_Driving,2way,2,10,4G,-98,55,-6,0.048,40.280601467520306,21.75387988871929
User_13,2025-11-14 22:29:11,0.738,0.9093,Running,Ligeris,Driving_Under_Influence,6way,3,30,5G,-70,31,12,0.0038741999401211,40.30590444417719,21.80818985983806
User_83,2025-11-14 23:40:48,0.498,0.7187,Running,Ligeris,Reckless_Driving,2way,1,10,WiFi,-73,19,10,0.0051910136745186,42.99427,21.80566923032128
User_55,2025-11-15 01:46:05,0.3,1.0,Driving,Center,Speeding,2way,3,30,WiFi,-88,63,-14,0.0083836987301424,40.3219958721088,21.79105354752968
User_44,2025-11-15 03:12:02,0.546,0.9125,Walking,Ligeris,Speeding,2way,0,Harassing_Driver,3G,-78,85,-14,0.0030216437637366,40.30736410064739,21.808043359000862
User_08,2025-11-15 06:11:22,0.33,0.9469,Running,Zep,9,1way,1,80,5G,-115,47,-4,0.0062134734828282,40.27969288454886,21.75285186109402
User_89,2025-11-15 06:26:10,0.606,1.0,Driving,Zep,Driving_Under_Influence,1way,4,Harassing_Driver,5G,-92,41,11,0.0065147017377553,40.280119458380085,21.752575474151445
User_01,2025-11-15 06:49:59,0.581,1.0,Driving,Zep,Driving_Under_Influence,1way,160,50,5G,-101,67,14,0.0093708273692555,40.28060688092744,21.7535914963193
User_95,2025-11-15 11:09:58,0.36,0.9119,Driving,Ligeris,6,2way,1,70,4G,-89,25,0,0.0034678052791648,40.30641391997386,21.807106876420782
User_60,2025-11-15 11:25:41,0.669,0.6967,Running,Koila,Driving_Under_Influence,4way,0,70,WiFi,-87,18,-10,0.0079697689387334,40.322318841371505,19.617971
User_20,2025-11-15 11:51:33,0.625,1.0,Walking,Zep,Speeding,2way,150,30,3G,-92,28,-13,0.0076727057429743,40.279085405913875,21.752131523169
User_86,2025-11-15 12:24:43,0.343,0.8508,Driving,Ligeris,8,2way,0,30,3G,-106,72,-14,0.0075611388130159,40.30587173271918,21.807597978131756
User_81,2025-11-15 13:03:25,0.307,0.7293,Running,Zep,Driving_Under_Influence,2way,4,10,WiFi,-74,65,14,0.0040865731867597,40.27949535253346,23.935778
User_82,2025-11-15 13:09:29,0.291,0.672,Driving,Koila,Driving_Under_Influence,4way,3,40,WiFi,-80,94,24,0.0027750197920787,40.322289235749054,21.792786912605298
User_13,2025-11-15 13:17:11,0.738,0.9113,Walking,Zep,Reckless_Driving,1way,3,100,4G,-116,82,2,0.0023819626990299,40.280538685359154,22.274371
User_83,2025-11-15 15:18:44,0.498,0.7207,Running,Zep,Speeding,4way,1,40,3G,-79,75,-11,0.0092340086530312,40.27782247387441,17.244328
User_96,2025-11-15 15:35:07,0.308,0.7978,Driving,Koila,Driving_Under_Influence,2way,3,60,106,-90,19,-16,0.0023678019637646,40.321369634961314,21.792702229897245
User_28,2025-11-15 15:44:08,0.311,0.6568,Running,Ligeris,Reckless_Driving,2way,0,110,4G,-114,82,-24,0.0075640955736957,40.30791962683451,21.807525549617292
User_80,2025-11-15 16:29:20,0.447,0.9636,Driving,Koila,Reckless_Driving,6way,0,90,5G,-79,23,-14,0.0060377409012443,40.322274174537384,21.791302904583205
User_65,2025-11-15 17:40:24,0.654,0.8932,Driving,Ligeris,Driving_Under_Influence,4way,0,30,5G,-83,57,-13,0.0062511481854958,40.305281001344184,22.690877
User_74,2025-11-15 19:45:06,0.564,0.807,Walking,Zep,Reckless_Driving,1way,0,80,WiFi,-58,55,12,0.0030367765399677,38.705436,21.75290845011929
User_10,2025-11-15 20:45:35,0.35,0.9285,Driving,Zep,Driving_Under_Influence,6way,0,60,5G,-70,86,-2,0.0033483890024027,40.27981959472289,21.752211765692223
User_54,2025-11-15 20:49:38,0.482,1.0,Running,Zep,Driving_Under_Influence,2way,0,80,4G,-94,100,15,0.0021410298975789,37.834307,21.753401459489293
User_40,2025-11-15 22:17:46,0.357,0.7251,Driving,Center,Speeding,4way,1,50,4G,-76,73,12,0.0062020174903884,40.280172989341345,21.75319262569672
User_25,2025-11-15 23:37:26,0.352,0.7023,Swimming,Zep,Speeding,4way,3,50,3G,-100,47,10,0.0077695285595505,40.27809964080205,21.752283937742497
User_24,2025-11-16 00:05:21,0.354,0.9778,Running,Center,Reckless_Driving,4way,0,30,4G,-114,12,2,0.0044507032039527,40.279670599097365,21.754921358270018
User_57,2025-11-16 02:13:43,0.592,0.8918,Swimming,Koila,Driving_Under_Influence,2way,2,90,WiFi,-50,38,-6,0.0086911093221024,40.32218231118139,21.791236355870584
User_04,2025-11-16 03:54:26,0.619,0.9645,Driving,Koila,Reckless_Driving,2way,0,50,3G,-105,53,14,0.0067773618289718,37.884275,21.791775211903236
User_82,2025-11-16 03:58:15,0.291,0.673,Walking,Koila,Driving_Under_Influence,4way,1,50,108,-89,42,-12,0.0063195997757916,40.32190550041019,21.79144205888792
User_85,2025-11-16 05:27:30,0.653,0.8393,Walking,Koila,Driving_Under_Influence,2way,1,20,4G,-87,91,8,0.0025726084034269,41.43727,21.790671254536804
User_19,2025-11-16 06:21:46,0.361,0.9728,Walking,Koila,Reckless_Driving,1way,0,50,WiFi,-67,-127,-14,0.0042359942362121,40.32223580646082,21.791134391840625
User_07,2025-11-16 06:36:52,0.47,0.8694,Walking,Ligeris,Speeding,1way,0,30,5G,-76,79,-14,0.048,40.3050794130989,21.806727423082773
User_99,2025-11-16 06:52:23,0.622,0.8034,Walking,Zep,Speeding,2way,2,50,3G,-72,-132,2,0.0075100023426966,40.28095701251387,21.75444927165166
User_39,2025-11-16 07:21:48,0.297,0.9664,Running,Koila,Speeding,4way,1,60,WiFi,-55,86,1,0.049,40.32166954203789,21.792362615662608
User_18,2025-11-16 09:13:59,0.669,0.7974,Walking,Ligeris,Reckless_Driving,4way,0,10,WiFi,-87,34,8,0.008338658127546,40.30680483608823,22.331572
User_47,2025-11-16 10:32:45,0.345,0.765,Walking,Koila,Reckless_Driving,6way,0,50,4G,-77,97,12,0.0046430907312962,40.320369376254305,21.79158766328504
User_39,2025-11-16 10:57:33,0.297,0.9674,Driving,Zep,Driving_Under_Influence,1way,0,70,106,-82,58,2,0.0044186431088122,40.27852008241655,21.753854994991325
User_01,2025-11-16 11:33:17,0.581,1.0,Running,Center,Reckless_Driving,4way,0,20,5G,-78,34,-3,0.0019077679357624,40.3218252087332,21.792254863996508
User_08,2025-11-16 12:09:28,0.33,0.9499,Walking,Zep,Reckless_Driving,4way,1,50,106,-113,89,-1,0.0022415034855231,40.27983888876965,21.754479873387524
User_20,2025-11-16 12:53:58,0.625,1.0,Driving,Zep,Speeding,1way,0,60,WiFi,-90,25,-21,0.0032819965617299,40.28042525891557,21.752092788119988
User_14,2025-11-16 13:48:29,0.533,0.7196,Running,Ligeris,Driving_Under_Influence,5way,2,70,WiFi,-77,85,4,0.0022282271842013,40.30624526109067,21.80744618193931
User_82,2025-11-16 15:42:22,0.291,0.674,Driving,Koila,Speeding,2way,2,50,5G,-113,6,0,0.0080813655046176,40.32272216995762,19.174602
User_74,2025-11-16 16:28:06,0.564,0.809,Running,Ligeris,Driving_Under_Influence,4way,0,Illegal_Parking,WiFi,-85,73,6,0.0081675738299794,40.306407231559824,21.807302529341772
User_45,2025-11-16 17:10:49,0.693,0.8354,Driving,Ligeris,Driving_Under_Influence,6way,1,30,3G,-100,100,3,0.0025191386851608,40.3062552034445,21.807382823665296
User_27,2025-11-16 17:25:02,0.33,0.844,Running,Zep,Driving_Under_Influence,2way,4,20,101,-68,97,-12,0.002851696897589,40.27959978091205,21.75330199431911
User_09,2025-11-16 18:05:19,0.444,0.7407,Running,Koila,Driving_Under_Influence,2way,0,80,3G,-78,-41,14,0.0024824051765987,40.321396967585855,21.79122370621476
User_99,2025-11-16 18:36:52,0.622,0.8044,Driving,Ligeris,Speeding,2way,2,20,4G,-103,33,-3,0.042,40.30669599081226,21.80590669147942
User_37,2025-11-16 19:26:20,0.696,0.6547,Running,Ligeris,Reckless_Driving,1way,1,60,5G,-114,-10,12,0.0060301414007057,40.30638996681179,21.808138301680792
User_26,2025-11-16 22:44:13,0.495,0.8873,Driving,Zep,Driving_Under_Influence,1way,0,80,102,-109,81,11,0.0053326175257051,40.27963092253059,21.75537249448039
User_77,2025-11-16 23:35:31,0.369,0.7253,Running,Koila,Speeding,2way,1,70,3G,-105,-43,12,0.0090155155685536,40.3208814793396,21.78967174198774
User_56,2025-11-17 00:08:14,0.449,0.9786,Running,Zep,Reckless_Driving,2way,0,30,4G,-103,-44,-4,0.0068588062786699,40.280761566526856,21.754110941115968
User_12,2025-11-17 01:12:34,0.74,0.9231,Walking,Ligeris,Driving_Under_Influence,2way,150,30,WiFi,-70,12,-12,0.0010260337170295,40.30505812126814,21.807355589099434
User_68,2025-11-17 01:17:09,0.402,0.8707,Driving,Ligeris,Reckless_Driving,1way,1,50,WiFi,-90,14,-13,0.0046125812536542,41.305103,21.806980624147403
User_38,2025-11-17 04:46:33,0.497,0.9126,Walking,Koila,9,2way,1,50,4G,-79,84,0,0.0023007512760464,40.32277711529154,21.79160371646773
User_93,2025-11-17 04:53:29,0.333,1.0,Walking,Koila,Speeding,2way,0,70,3G,-99,15,-16,0.034,40.32265666932413,21.79041031597312
User_49,2025-11-17 05:27:26,0.462,0.8107,Walking,Zep,Reckless_Driving,1way,150,40,5G,-109,21,-11,0.0088197097063953,40.28002205564929,21.753877426016455
User_52,2025-11-17 07:15:22,0.706,1.0,Running,Ligeris,Speeding,2way,0,50,4G,-113,66,4,0.048,40.3071510767078,21.8066510000362
User_64,2025-11-17 08:06:19,0.287,0.6497,Driving,Koila,Reckless_Driving,5way,1,60,5G,-80,32,13,0.0039392457247389,40.322123099821475,21.79143820390402
User_25,2025-11-17 09:31:00,0.352,0.7053,Running,Center,Speeding,1way,0,70,WiFi,-64,14,7,0.0062720496343982,40.32185114867711,21.7891695323124
User_51,2025-11-17 09:34:51,0.574,0.7753,Walking,Center,Driving_Under_Influence,2way,1,40,3G,-104,45,15,0.0054694790138338,40.30587307495352,21.80721076961883
User_47,2025-11-17 11:59:10,0.345,0.767,Running,Ligeris,Speeding,1way,2,80,WiFi,-54,94,-11,0.0022012650430727,41.359943,21.80687687906591
User_79,2025-11-17 12:49:34,0.326,0.7289,Walking,Ligeris,Speeding,4way,0,80,WiFi,-63,63,-3,0.005741216814062,40.30721886309308,17.090768
User_46,2025-11-17 13:33:20,0.537,0.8709,Running,Zep,Reckless_Driving,1way,0,10,4G,-117,-25,-4,0.0089265807894593,40.27942018112151,21.75423799269273
User_58,2025-11-17 15:42:07,0.744,0.8342,Running,Center,Driving_Under_Influence,1way,1,60,5G,-74,31,-7,0.005984328751687,40.27848976912476,21.75461568097336
User_11,2025-11-17 17:41:32,0.263,0.9928,Walking,Zep,Reckless_Driving,4way,2,80,4G,-94,82,-6,0.0044845740131519,38.797387,21.755353198565917
User_32,2025-11-17 18:44:56,0.684,0.7413,Driving,Ligeris,Speeding,6way,5,40,5G,-85,11,8,0.0038606959170497,40.30454545303485,21.807658645733753
User_92,2025-11-17 20:51:25,0.622,0.6514,Driving,Zep,Reckless_Driving,2way,1,70,4G,-100,87,-7,0.044,40.27988763905473,21.75212012559685
User_34,2025-11-17 20:55:34,0.466,0.7612,Running,Zep,7,2way,2,70,5G,-116,51,-15,0.0041860745844522,40.278904683256755,21.754959589665972
User_35,2025-11-17 22:12:36,0.301,0.6985,Walking,Koila,Reckless_Driving,4way,0,20,3G,-88,-17,14,0.0040314815268308,40.32155184620598,21.79089993031854
User_85,2025-11-17 22:28:33,0.653,0.8423,Walking,Center,Reckless_Driving,2way,0,40,WiFi,-89,30,10,0.0080597958065837,40.30666778242885,21.808109956692594
User_39,2025-11-18 00:46:30,0.297,0.9704,Running,Zep,Reckless_Driving,1way,1,40,4G,-82,71,-8,0.0097186951994212,38.721701,21.752596787898224
User_35,2025-11-18 01:50:27,0.301,0.6995,Walking,Zep,Driving_Under_Influence,2way,4,80,3G,-109,28,9,0.044,40.27816565607284,21.754453776679473
User_43,2025-11-18 03:24:30,0.407,0.9204,Running,Zep,Speeding,2way,0,10,5G,-100,29,-23,0.0031937576350209,40.27978895642286,21.752101341958426
User_89,2025-11-18 03:35:07,0.606,1.0,Swimming,Koila,Reckless_Driving,2way,1,30,5G,-115,47,11,0.005792498297481,40.323437391165264,21.791009535950668
User_53,2025-11-18 04:59:57,0.703,0.8363,Driving,Zep,Driving_Under_Influence,2way,4,Harassing_Driver,3G,-114,46,3,0.0089478611887084,40.27964881245715,21.75258006013939
User_29,2025-11-18 07:19:52,0.603,0.9943,Running,Koila,Reckless_Driving,5way,0,30,4G,-77,17,9,0.0085675058654271,40.321637746719134,21.79239434091328
User_46,2025-11-18 07:23:38,0.537,0.8729,Walking,Koila,Reckless_Driving,2way,0,50,4G,-103,25,1,0.046,40.32179486122874,21.789937898615644
User_99,2025-11-18 07:40:29,0.622,0.8084,Walking,Zep,Driving_Under_Influence,1way,0,80,WiFi,-58,97,8,0.0019866609806769,41.994793,21.75321803619128
User_11,2025-11-18 08:14:14,0.263,0.9948,Walking,Zep,Driving_Under_Influence,2way,150,60,3G,-102,70,10,0.0023511771633314,40.278304604752456,21.752761953464287
User_90,2025-11-18 08:21:42,0.395,0.7538,Running,Koila,Speeding,2way,0,Illegal_Parking,5G,-109,95,13,0.0036176315724143,40.32350421252079,21.791437523364692
User_18,2025-11-18 08:40:37,0.669,0.8024,Running,Koila,Driving_Under_Influence,4way,1,90,WiFi,-88,34,2,0.0012769557299749,38.227199,21.790354255820795
User_23,2025-11-18 10:09:28,0.532,0.7127,Running,Ligeris,Speeding,6way,1,50,4G,-104,77,-1,0.0065977638722623,40.30605582710334,21.807801497120614
User_41,2025-11-18 10:21:20,0.642,0.9875,Walking,Zep,Reckless_Driving,5way,0,30,WiFi,-85,44,10,0.0035683729962643,40.279620538579344,21.753329058993724
User_47,2025-11-18 11:29:33,0.345,0.769,Swimming,Ligeris,Reckless_Driving,1way,5,30,3G,-86,62,-12,0.0032561007316354,40.306478784895994,21.808026175791028
User_74,2025-11-18 12:41:16,0.564,0.813,Running,Koila,Reckless_Driving,1way,160,40,WiFi,-80,17,12,0.0021287381330226,40.32253466348299,21.792736256803476
User_12,2025-11-18 17:50:54,0.74,0.9261,Running,Ligeris,Reckless_Driving,4way,0,20,WiFi,-84,-18,1,0.0088850391250484,40.30686801285644,21.80653991933376
User_51,2025-11-18 21:44:28,0.574,0.7783,Walking,Ligeris,Driving_Under_Influence,2way,1,40,3G,-109,-46,-10,0.0057413790174836,40.306185004799005,21.80744325003602
User_36,2025-11-18 22:51:50,0.58,0.904,Driving,Ligeris,Reckless_Driving,2way,0,50,109,-119,2,0,0.0044012656435735,40.30617984036787,21.807015161651613
User_100,2025-11-18 23:00:15,0.718,0.983,Walking,Zep,Driving_Under_Influence,4way,0,90,102,-79,96,15,0.002542929618334,40.280978877388584,21.753894689569133
User_12,2025-11-19 00:14:36,0.74,0.9271,Driving,Ligeris,Driving_Under_Influence,6way,0,40,4G,-77,38,14,0.0021827537298568,40.30641776549926,21.806573782026156
User_84,2025-11-19 01:57:17,0.488,0.8354,Driving,Koila,Speeding,6way,0,40,4G,-120,43,-12,0.0016021370374082,40.32386596340635,21.79131689807047
User_43,2025-11-19 02:59:51,0.407,0.9224,Walking,Spinari,Reckless_Driving,1way,0,40,3G,-77,34,-5,0.003002427976658,40.27934784821552,21.753545809588825
User_82,2025-11-19 03:18:58,0.291,0.679,Walking,Koila,Driving_Under_Influence,5way,1,60,5G,-94,89,15,0.0025818627646929,40.32224614884664,21.79071047320735
User_87,2025-11-19 05:16:14,0.64,0.9505,Walking,Ligeris,Speeding,6way,2,60,4G,-91,64,2,0.0021029648502603,40.30591134032443,21.80751369661844
User_27,2025-11-19 05:27:20,0.33,0.849,Driving,Ligeris,Speeding,4way,1,30,5G,-99,32,-2,0.046,40.307204330293594,21.808746521661806
User_80,2025-11-19 06:18:11,0.447,0.9716,Running,Center,Driving_Under_Influence,4way,0,40,5G,-73,73,15,0.0082233481243776,40.27973639306917,21.75300096475398
User_83,2025-11-19 06:22:26,0.498,0.7287,Walking,Koila,Driving_Under_Influence,1way,150,80,5G,-111,46,-3,0.0054975471104767,40.322084735423665,21.791168153603685
User_67,2025-11-19 08:25:54,0.692,0.8851,Walking,Zep,Driving_Under_Influence,2way,140,40,3G,-103,52,-2,0.0068092298931554,40.27972143940994,21.751655709345684
User_64,2025-11-19 09:03:52,0.287,0.6537,Walking,Ligeris,Reckless_Driving,2way,1,Harassing_Driver,3G,-87,82,-15,0.0032082622849841,40.30645388872112,21.808500220616473
User_49,2025-11-19 10:52:17,0.462,0.8147,Walking,Koila,Driving_Under_Influence,1way,150,40,4G,-117,69,9,0.0080036631436164,40.32227665311606,21.790600692394587
User_35,2025-11-19 12:33:12,0.301,0.7025,Walking,Zep,Driving_Under_Influence,2way,0,20,WiFi,-89,24,-22,0.0053860224445063,40.2794977623798,21.753473915014208
User_43,2025-11-19 15:00:51,0.407,0.9234,Driving,Zep,Driving_Under_Influence,4way,0,40,WiFi,-85,46,13,0.046,40.279476938869344,21.752822459557024
User_41,2025-11-19 18:57:27,0.642,0.9895,Driving,Center,Reckless_Driving,4way,1,10,5G,-74,20,11,0.0066236587836581,40.32367485473848,21.79217462187765
User_33,2025-11-19 19:01:52,0.554,0.8503,Running,Koila,Driving_Under_Influence,2way,3,90,101,-66,20,-5,0.0066980234606502,40.3224838582012,21.79261697662106
User_88,2025-11-19 19:20:40,0.421,0.9862,Walking,Koila,Reckless_Driving,1way,0,110,3G,-115,49,24,0.006040629435203,40.32303828509755,21.791332305731764
User_85,2025-11-19 20:37:52,0.653,0.8463,Driving,Koila,Driving_Under_Influence,1way,0,Harassing_Driver,5G,-116,72,-11,0.0053503777869498,40.32140019746272,21.792076138267745
User_99,2025-11-19 22:17:33,0.622,0.8104,Walking,Zep,7,2way,0,60,3G,-88,20,-10,0.0015006051971471,40.27979894203737,21.75325638564412
User_71,2025-11-19 22:32:01,0.259,0.9062,Walking,Zep,Driving_Under_Influence,2way,0,70,4G,-103,-28,12,0.0036518761720061,40.278788636865,21.751985598193507
User_08,2025-11-20 02:01:56,0.33,0.9569,Walking,Zep,Driving_Under_Influence,5way,2,70,3G,-75,58,12,0.0040329644141991,40.279197546961214,21.75237073744133
User_31,2025-11-20 02:45:57,0.293,1.0,Running,Koila,Reckless_Driving,2way,140,30,4G,-100,79,4,0.0086954688281826,40.32108600092576,21.791940477750924
User_01,2025-11-20 03:43:51,0.581,1.0,Driving,Zep,Driving_Under_Influence,2way,1,Harassing_Driver,5G,-73,96,-4,0.0035373697494343,40.27951185751686,21.751209347250946
User_87,2025-11-20 04:05:27,0.64,0.9525,Running,Ligeris,Driving_Under_Influence,2way,1,70,3G,-120,-12,11,0.0048289414740376,40.30660510117058,21.808543753873995
User_67,2025-11-20 04:21:16,0.692,0.8861,Running,Ligeris,6,2way,0,60,3G,-88,44,-12,0.0042357821374915,40.30717754148163,21.80817443902425
User_86,2025-11-20 05:09:30,0.343,0.8608,Driving,Ligeris,Speeding,2way,0,60,5G,-100,76,9,0.046,40.3068024139095,21.80702574382868
User_88,2025-11-20 08:05:13,0.421,0.9882,Walking,Zep,Speeding,2way,0,20,4G,-97,-19,14,0.0056149193082358,40.28045479143154,21.75150203527114
User_96,2025-11-20 10:17:58,0.308,0.8088,Driving,Koila,Reckless_Driving,4way,0,10,104,-59,9,-16,0.0042563524506151,40.322119151190186,21.7911841428971
User_54,2025-11-20 10:20:49,0.482,1.0,Walking,Ligeris,Speeding,2way,1,90,102,-87,39,11,0.0089540266711193,40.3064709248137,21.808440468058095
User_97,2025-11-20 11:01:43,0.737,0.8606,Driving,Ligeris,Driving_Under_Influence,4way,0,50,3G,-116,37,-12,0.0076143556517146,37.04843,21.805921652000837
User_07,2025-11-20 11:32:25,0.47,0.8784,Running,Ligeris,Driving_Under_Influence,4way,0,70,5G,-115,-28,1,0.0063972073924104,40.30534793473283,21.80817520565992
User_22,2025-11-20 14:08:15,0.656,0.7486,Running,Ligeris,Reckless_Driving,2way,2,40,WiFi,-86,80,-1,0.0082573485996625,41.891359,21.80753645666129
User_95,2025-11-20 14:08:16,0.36,0.9229,Running,Zep,Reckless_Driving,2way,0,20,108,-88,43,6,0.0069334813686867,40.28004317361777,21.752299227341226
User_59,2025-11-20 15:49:12,0.521,0.7663,Running,Koila,Driving_Under_Influence,4way,4,70,3G,-74,57,13,0.0057626352833201,40.32153219501793,19.494714
User_74,2025-11-20 18:26:25,0.564,0.817,Driving,Spinari,Speeding,1way,0,70,5G,-81,33,2,0.0044463531981272,40.278582047444615,21.752609193705897
User_76,2025-11-20 20:54:08,0.251,0.8082,Walking,Koila,Driving_Under_Influence,2way,140,70,4G,-109,7,0,0.0073472587491078,40.322271439826025,21.79127754353224
User_18,2025-11-20 20:54:10,0.669,0.8064,Running,Koila,Reckless_Driving,2way,2,80,103,-54,95,3,0.0057933811166874,40.32040040222479,21.79085438763369
User_64,2025-11-21 02:20:53,0.287,0.6577,Running,Zep,Reckless_Driving,6way,1,30,WiFi,-75,77,7,0.0065689466872138,40.27966611867197,21.75193883273095
User_56,2025-11-21 03:18:19,0.449,0.9866,Driving,Koila,Speeding,1way,1,30,WiFi,-74,21,-20,0.0040537046533757,40.322438138605975,21.792376071586073
User_63,2025-11-21 03:42:36,0.549,1.0,Walking,Ligeris,Speeding,4way,0,60,5G,-89,13,-13,0.038,40.30623279501164,21.807433866461263
User_08,2025-11-21 04:06:49,0.33,0.9599,Driving,Koila,Driving_Under_Influence,2way,0,20,WiFi,-75,-36,-3,0.0078781658982317,40.32211298419203,21.79147219641892
User_37,2025-11-21 05:27:21,0.696,0.6647,Driving,Zep,Reckless_Driving,2way,0,30,5G,-101,69,1,0.0086612748249785,40.27888807439824,17.566114
User_11,2025-11-21 05:27:31,0.263,1.0,Walking,Ligeris,Speeding,4way,0,60,4G,-117,63,-25,0.0019158977429572,40.30570490487326,21.805750321929057
User_71,2025-11-21 06:08:16,0.259,0.9092,Driving,Zep,Reckless_Driving,2way,0,40,5G,-95,50,11,0.0071709345451027,37.196906,21.753322396705432
User_86,2025-11-21 08:51:44,0.343,0.8628,Running,Spinari,Speeding,1way,1,70,3G,-85,68,9,0.0069177109809899,40.27974218564746,21.75340436466264
User_32,2025-11-21 10:20:58,0.684,0.7483,Running,Koila,Reckless_Driving,6way,1,30,5G,-71,87,7,0.0020711736155111,40.32160285233592,21.79316944140095
User_14,2025-11-21 10:23:14,0.533,0.7306,Running,Ligeris,Driving_Under_Influence,5way,0,70,5G,-115,85,-11,0.0044679993512971,40.30469185854944,21.806737199908778
User_60,2025-11-21 10:48:20,0.669,0.7097,Driving,Zep,Reckless_Driving,4way,0,40,WiFi,-83,100,-7,0.0077354081493273,38.661925,21.752356184214428
User_73,2025-11-21 10:52:57,0.343,1.0,Running,Zep,Speeding,5way,0,60,5G,-83,68,2,0.0037144958959588,40.27979551836268,21.7531706702818
User_34,2025-11-21 12:49:11,0.466,0.7682,Swimming,Koila,Speeding,2way,0,50,3G,-106,1,-5,0.0094354413419363,40.3216150854586,21.79143574189692
