User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_13,2025-11-29 12:42:35,0.75,0.5641,Running,Koila,Reckless_Driving,2way,0.0,20,WiFi,-74,19.0,6.0,0.0053991630625623,41.338504,21.7905004754733
User_36,2025-11-29 12:55:42,0.563,1.0,Running,Zep,6,1way,0.0,70,117,-76,54.0,-2.0,0.0063089902977484,40.28036653521784,21.753772646182178
User_67,2025-11-29 13:01:25,0.529,0.8766,Walking,Koila,Reckless_Driving,2way,1.0,40,3G,-110,89.0,3.0,0.05,40.32245026293336,21.79167880659103
User_31,2025-11-29 13:16:25,0.56,1.0,Walking,Koila,Reckless_Driving,1way,0.0,80,3G,-83,49.0,-2.0,0.025,40.32110695729912,21.793175504766353
User_40,2025-11-29 13:18:26,0.46,1.0,Driving,Koila,Reckless_Driving,2way,150.0,60,5G,-83,56.0,-9.0,0.0085535184185037,40.323569545582856,21.790247495160045
User_50,2025-11-29 15:04:45,0.398,0.8976,Walking,Zep,Speeding,2way,150.0,20,WiFi,-51,80.0,12.0,0.0090719917812393,40.27974561474055,21.7530722631609
User_80,2025-11-29 15:25:54,0.704,0.8257,Walking,Koila,Driving_Under_Influence,2way,1.0,70,WiFi,-86,-39.0,-11.0,0.0087614058222869,40.279931849963496,21.752579581270087
User_28,2025-11-29 15:47:57,0.348,0.9743,Running,Ligeris,9,4way,0.0,50,WiFi,-70,69.0,19.0,0.0059172750847688,40.30533309011528,21.805882977241275
User_96,2025-11-29 16:07:58,0.261,0.9231,Driving,Center,Speeding,1way,1.0,40,5G,-88,79.0,-4.0,0.0016772166168444,40.27967621357316,22.25599
User_58,2025-11-29 16:52:57,0.465,0.698,Running,Center,Reckless_Driving,4way,1.0,80,5G,-102,98.0,7.0,0.0088495618552335,40.30774199131531,21.808439667447377
User_92,2025-11-29 17:01:25,0.694,0.8412,Running,Zep,Driving_Under_Influence,5way,0.0,40,4G,-74,38.0,-6.0,0.0031726410919792,40.280250906329016,21.752240319685875
User_82,2025-11-29 19:57:50,0.324,0.8779,Walking,Ligeris,Reckless_Driving,5way,1.0,30,5G,-71,66.0,-11.0,0.0096406383276123,40.305270367534405,21.791256784153244
User_05,2025-11-29 20:06:58,0.743,0.9607,Walking,Zep,Driving_Under_Influence,5way,0.0,80,WiFi,-67,39.0,0.0,0.0062255478381849,40.2790376739438,21.75391944303596
User_75,2025-11-29 20:26:28,0.409,0.8381,Running,Zep,Speeding,1way,140.0,20,5G,-102,45.0,4.0,0.0038381200477731,40.281075423956544,21.7543249949359
User_15,2025-11-29 21:20:22,0.627,0.9721,Walking,Zep,Driving_Under_Influence,2way,0.0,Harassing_Driver,101,-89,22.0,-13.0,0.005653142335994,40.27787871045041,21.753253327437417
User_32,2025-11-30 00:13:14,0.464,0.686,Walking,Koila,Driving_Under_Influence,2way,150.0,60,115,-85,73.0,-11.0,0.0063938875050923,40.32381752522826,21.790873761387147
User_44,2025-11-30 02:40:14,0.332,0.7496,Walking,Ligeris,Driving_Under_Influence,2way,0.0,30,4G,-94,34.0,-13.0,0.0053351105481194,40.30614848394304,18.988608
User_44,2025-11-30 03:52:08,0.332,0.7506,Walking,Zep,Speeding,2way,0.0,20,5G,-93,24.0,22.0,0.0055133490951155,40.28064824643161,21.75244106924051
User_85,2025-11-30 04:28:17,0.254,0.7933,Running,Center,Driving_Under_Influence,4way,1.0,40,WiFi,-54,100.0,4.0,0.023,40.2791661238108,21.753340376063065
User_03,2025-11-30 05:29:08,0.568,0.6954,Running,Ligeris,Reckless_Driving,2way,1.0,40,WiFi,-83,-147.0,11.0,0.0051482309193346,40.30725521306901,21.80736809863162
User_06,2025-11-30 06:36:38,0.584,1.0,Walking,Zep,9,4way,1.0,50,5G,-75,37.0,13.0,0.028,40.27840110209533,21.752701885929778
User_42,2025-11-30 07:03:35,0.738,0.7796,Running,Ligeris,Reckless_Driving,4way,0.0,20,WiFi,-84,-13.0,-6.0,0.0081081853930385,40.3046926934426,21.80734669358356
User_52,2025-11-30 07:17:17,0.544,0.7432,Walking,Zep,Reckless_Driving,2way,1.0,90,WiFi,-79,32.0,-2.0,0.0093161247525816,37.66461,21.7549025763137
User_79,2025-11-30 08:31:35,0.389,0.785,Driving,Ligeris,Reckless_Driving,2way,3.0,70,3G,-96,58.0,7.0,0.0086963373770904,40.30668923080297,18.158256
User_99,2025-11-30 08:48:59,0.465,0.8764,Walking,Zep,Driving_Under_Influence,2way,0.0,30,WiFi,-55,97.0,7.0,0.0040523556221831,40.279548441480856,23.29172
User_56,2025-11-30 09:19:38,0.374,0.6797,Running,Ligeris,Reckless_Driving,2way,0.0,Harassing_Driver,106,-118,94.0,-12.0,0.0090944493602555,40.305970533162395,21.80827451040451
User_45,2025-11-30 09:25:32,0.285,0.9393,Running,Ligeris,Reckless_Driving,1way,150.0,60,WiFi,-70,93.0,-16.0,0.0088206429733305,40.305497278420496,21.791256784153244
User_04,2025-11-30 10:44:36,0.662,0.7197,Driving,Ligeris,Driving_Under_Influence,2way,150.0,60,4G,-73,59.0,-4.0,0.0041803805860919,40.30553748390691,17.38865
User_16,2025-11-30 10:47:32,0.513,0.8737,Walking,Koila,8,2way,1.0,10,4G,-119,16.0,10.0,0.0096244409150168,40.32132693227461,21.791311903879176
User_76,2025-11-30 11:20:00,0.355,0.8661,Running,Ligeris,Driving_Under_Influence,1way,0.0,40,4G,-114,-154.0,-5.0,0.0023857179223101,40.30599442714994,21.80684073260352
User_83,2025-11-30 11:40:50,0.309,1.0,Driving,Zep,Driving_Under_Influence,4way,1.0,80,111,-104,99.0,14.0,0.0039316000860676,40.2802345498822,21.752816605065565
User_68,2025-11-30 12:37:56,0.46,0.6999,Driving,Spinari,Speeding,2way,0.0,110,3G,-116,0.0,-7.0,0.0039689353560496,40.307290151366026,21.80894133920083
User_26,2025-11-30 12:46:11,0.408,0.9145,Walking,Zep,Reckless_Driving,2way,0.0,30,115,-80,71.0,16.0,0.0023357051911941,40.279368994403406,21.753020514537816
User_22,2025-11-30 12:54:44,0.413,0.7129,Driving,Zep,Speeding,2way,3.0,50,4G,-87,76.0,-3.0,0.0097634491282302,40.306230115631266,18.276371
User_15,2025-11-30 13:40:34,0.627,0.9741,Walking,Zep,Speeding,2way,150.0,30,WiFi,-78,83.0,23.0,0.0043158910416372,40.28017671479141,21.755460406690904
User_37,2025-11-30 14:05:43,0.306,0.9434,Running,Zep,Reckless_Driving,1way,0.0,60,3G,-102,94.0,23.0,0.0074807762108123,40.28064804621663,21.75399878606737
User_82,2025-11-30 14:58:34,0.324,0.8799,Driving,Ligeris,Speeding,2way,160.0,10,3G,-118,13.0,16.0,0.0042196627611967,40.305348127565985,21.807159385434627
User_51,2025-11-30 15:01:33,0.613,1.0,Walking,Center,Driving_Under_Influence,2way,0.0,50,5G,-93,73.0,4.0,0.0067245026108937,40.32164721539306,21.790509863501725
User_55,2025-11-30 15:07:38,0.447,1.0,Running,Koila,Speeding,2way,0.0,80,114,-79,83.0,12.0,0.0070134392494046,40.322107937890706,21.791288075991943
User_80,2025-11-30 15:34:50,0.704,0.8277,Driving,Ligeris,Speeding,2way,1.0,20,4G,-92,69.0,11.0,0.0066780244428808,41.876476,21.806840109198344
User_35,2025-11-30 18:09:21,0.274,0.7472,Walking,Zep,7,4way,3.0,30,3G,-112,11.0,-2.0,0.0024290990717697,40.279409227279075,17.561785
User_59,2025-11-30 18:58:54,0.265,0.8452,Walking,Ligeris,Driving_Under_Influence,2way,3.0,10,WiFi,-60,53.0,13.0,0.0082146168155124,38.281399,21.80722846378761
User_87,2025-11-30 19:03:00,0.709,1.0,Driving,Koila,Reckless_Driving,2way,1.0,30,3G,-114,44.0,-3.0,0.0086136615997502,38.887744,21.789427151995525
User_88,2025-11-30 19:16:03,0.471,0.7937,Driving,Spinari,Driving_Under_Influence,2way,0.0,60,WiFi,-54,71.0,3.0,0.0025789668719462,40.32354351276256,21.791910257876577
User_27,2025-11-30 19:21:54,0.535,0.9191,Walking,Center,Reckless_Driving,4way,0.0,30,114,-90,17.0,-13.0,0.0073285064465685,40.27919508874996,21.75537582066093
User_96,2025-11-30 19:42:11,0.261,0.5641,Walking,Koila,Speeding,2way,0.0,50,WiFi,-66,71.0,5.0,0.006270139384593,40.32217467009362,19.071331
User_39,2025-11-30 19:51:39,0.598,0.8157,Running,Ligeris,Reckless_Driving,2way,1.0,70,5G,-77,47.0,7.0,0.0028754828009644,40.3059901946288,23.292371
User_19,2025-11-30 20:25:36,0.745,1.0,Running,Koila,Reckless_Driving,4way,3.0,50,5G,-103,-139.0,-13.0,0.0090190553611614,40.323010556547416,21.791541255417822
User_26,2025-11-30 20:37:07,0.408,0.9155,Walking,Zep,6,1way,1.0,60,5G,-85,1.0,-15.0,0.033,40.27938364655157,21.753140083320485
User_96,2025-11-30 21:01:52,0.261,0.9251,Walking,Koila,Speeding,4way,150.0,90,5G,-100,76.0,12.0,0.0018957888893494,40.32162655685267,21.789288010622155
User_84,2025-11-30 21:19:58,0.527,0.7407,Flying,Koila,Reckless_Driving,4way,1.0,30,4G,-95,17.0,8.0,0.0070169058075748,40.32348588325408,21.791935273091283
User_58,2025-11-30 22:48:55,0.465,0.701,Walking,Zep,Reckless_Driving,2way,1.0,80,113,-83,30.0,14.0,0.0097579326797809,40.279151736263614,21.75334179141835
User_36,2025-11-30 23:28:32,0.563,1.0,Running,Ligeris,9,2way,1.0,50,3G,-87,66.0,-4.0,0.0061269502104551,40.30481702658677,21.806450860739684
User_64,2025-11-30 23:33:33,0.511,1.0,Driving,Koila,Reckless_Driving,2way,1.0,60,WiFi,-73,32.0,8.0,0.0030904048804556,41.257547,21.791245537124215
User_82,2025-12-01 00:04:09,0.324,0.8809,Driving,Zep,Reckless_Driving,2way,0.0,70,5G,-87,45.0,2.0,0.045,40.279605159287485,21.75308686060683
User_40,2025-12-01 02:13:58,0.482,1.0,Swimming,Koila,Reckless_Driving,4way,0.0,30,5G,-117,69.0,-13.0,0.0011720555681336,40.32201024861069,21.791209172758013
User_55,2025-12-01 02:22:08,0.447,1.0,Driving,Zep,Speeding,2way,2.0,Illegal_Parking,WiFi,Ethernet,86.0,-2.0,0.0092271229886898,40.28015261779052,21.753556931605186
User_47,2025-12-01 02:28:20,0.585,0.7762,Driving,Koila,Driving_Under_Influence,2way,1.0,30,3G,-85,-19.0,3.0,0.0058482880294386,40.32202586656424,21.792845245917764
User_08,2025-12-01 04:29:24,0.347,1.0,Flying,Zep,Driving_Under_Influence,2way,3.0,40,5G,-116,96.0,-8.0,0.009921580219583,40.27870448307073,22.943241
User_21,2025-12-01 04:30:55,0.303,0.6812,Walking,Koila,Driving_Under_Influence,1way,1.0,10,WiFi,-106,-41.0,-7.0,0.0021916537747994,40.279420124680705,21.753448382162315
User_32,2025-12-01 05:10:03,0.464,0.689,Running,Zep,Driving_Under_Influence,2way,1.0,Illegal_Parking,4G,-88,91.0,-7.0,0.0064953050960324,40.27952406409235,21.752805798468028
User_24,2025-12-01 05:38:46,0.445,0.7506,Walking,Ligeris,Speeding,6way,0.0,50,4G,-70,-155.0,9.0,0.0030919373955762,40.30642465300445,21.807618716371127
User_07,2025-12-01 05:49:09,0.625,0.7494,Running,Ligeris,Speeding,2way,0.0,Illegal_Parking,4G,-117,50.0,14.0,0.029,40.30617485444049,21.80784390616946
User_59,2025-12-01 06:10:55,0.265,0.8462,Driving,Spinari,Speeding,2way,1.0,30,WiFi,-85,44.0,16.0,0.0067663490727214,38.15615,21.806137683494978
User_23,2025-12-01 06:32:12,0.458,0.818,Driving,Zep,Driving_Under_Influence,2way,0.0,60,3G,-89,6.0,-16.0,0.044,40.27953722426994,21.753215429830497
User_47,2025-12-01 06:45:08,0.585,0.7772,Running,Zep,Reckless_Driving,5way,3.0,90,WiFi,-82,86.0,-11.0,0.0013313604925636,40.28053957789495,22.439846
User_94,2025-12-01 07:13:11,0.681,0.769,Running,Ligeris,Driving_Under_Influence,2way,0.0,30,103,-90,16.0,2.0,0.0052959609324366,40.30695826748922,21.808750230303293
User_20,2025-12-01 07:23:54,0.334,0.9901,Running,Koila,Speeding,1way,140.0,40,109,-108,76.0,-16.0,0.0075675576275829,40.32331366090456,21.79080726190891
User_28,2025-12-01 08:06:38,0.348,0.9783,Walking,Zep,Reckless_Driving,2way,160.0,40,109,-70,51.0,11.0,0.0095805487252962,40.28102858101339,21.75220952628123
User_05,2025-12-01 08:46:56,0.743,0.9657,Driving,Zep,Speeding,1way,0.0,30,107,-114,67.0,-2.0,0.0048148164913106,40.27980736426696,21.752556525815
User_04,2025-12-01 08:55:02,0.662,0.7207,Driving,Koila,Driving_Under_Influence,1way,5.0,Lane_Discards,5G,-93,38.0,-3.0,0.044,40.320455743883024,21.790267568852062
User_84,2025-12-01 08:56:34,0.527,0.7417,Running,Zep,Speeding,4way,0.0,10,106,-70,46.0,-10.0,0.0050552328489266,40.27988509689872,21.754230404236655
User_22,2025-12-01 09:49:03,0.413,0.7159,Walking,Ligeris,6,1way,0.0,70,4G,-91,86.0,24.0,0.0094619003173874,40.30674557676443,21.809274414826596
User_42,2025-12-01 10:12:17,0.738,0.7816,Running,Spinari,Driving_Under_Influence,2way,1.0,20,4G,-90,11.0,11.0,0.005653142335994,40.322891144847574,21.79044984127324
User_69,2025-12-01 11:11:58,0.34,1.0,Walking,Zep,Driving_Under_Influence,6way,0.0,30,WiFi,-89,16.0,5.0,0.0019808456939416,40.27933895423059,21.75282961103193
User_68,2025-12-01 11:22:01,0.472,0.7019,Driving,Koila,Driving_Under_Influence,1way,5.0,40,3G,-71,21.0,-25.0,0.006070458636671,40.32214738094561,21.791039422444623
User_90,2025-12-01 11:28:30,0.525,0.7298,Running,Center,Speeding,1way,0.0,50,3G,-86,-142.0,9.0,0.0087450862466824,40.305073668273664,21.80898866033569
User_12,2025-12-01 11:38:12,0.67,1.0,Running,Zep,Speeding,4way,0.0,Lane_Discards,4G,-80,88.0,-6.0,0.0085626524029059,40.27920684684105,21.754447705659352
User_86,2025-12-01 12:46:31,0.469,0.6701,Running,Spinari,Speeding,2way,5.0,10,WiFi,-68,81.0,10.0,0.041,40.32188601619802,21.791660838967253
User_39,2025-12-01 15:15:44,0.598,0.8177,Walking,Koila,Reckless_Driving,2way,2.0,60,4G,-110,64.0,-20.0,0.0072016684180669,40.32256340369907,21.7902474259226
User_50,2025-12-01 15:39:32,0.398,0.9016,Walking,Koila,Speeding,1way,160.0,50,4G,-71,81.0,12.0,0.0098464044059887,40.32191287101125,21.792534705021883
User_11,2025-12-01 15:44:13,0.602,0.986,Swimming,Koila,Reckless_Driving,2way,3.0,30,5G,-75,-30.0,-10.0,0.0064320081975008,40.32233542620187,21.792483035597595
User_17,2025-12-01 16:11:54,0.631,0.8088,Running,Koila,Driving_Under_Influence,5way,1.0,30,4G,-80,25.0,16.0,0.008563153710443,41.268391,21.791536215257757
User_88,2025-12-01 17:30:42,0.471,0.7957,Running,Koila,Speeding,2way,0.0,90,WiFi,-79,52.0,-9.0,0.0077126889993973,40.32206265818572,18.001901
User_53,2025-12-01 17:33:31,0.313,0.7686,Driving,Ligeris,Reckless_Driving,1way,140.0,60,4G,-111,58.0,-1.0,0.0060673214947176,42.250408,21.80791429098126
User_27,2025-12-01 18:57:32,0.535,0.9211,Driving,Zep,Reckless_Driving,5way,4.0,20,5G,Ethernet,45.0,-12.0,0.0013788345859904,40.27856881900245,21.75390102831108
User_64,2025-12-01 19:27:44,0.511,1.0,Driving,Zep,Reckless_Driving,1way,1.0,40,WiFi,-71,49.0,25.0,0.0011425020739623,40.27872084515415,21.75194149035051
User_65,2025-12-01 19:36:20,0.448,0.7451,Swimming,Ligeris,Reckless_Driving,1way,0.0,30,120,-74,54.0,-3.0,0.0055504525481878,40.30677923131513,21.80789020578108
User_44,2025-12-01 21:10:33,0.332,0.7526,Walking,Koila,Speeding,2way,0.0,90,WiFi,-75,100.0,12.0,0.0085584700867162,41.630215,21.79175703844933
User_57,2025-12-01 21:11:47,0.372,0.7812,Running,Zep,Driving_Under_Influence,1way,0.0,20,5G,-116,13.0,6.0,0.0091231980266006,38.082739,21.751968626411507
User_95,2025-12-01 21:46:03,0.545,0.9429,Running,Zep,Reckless_Driving,2way,1.0,30,3G,-108,64.0,-15.0,0.0097251788206115,41.960522,21.755323991587066
User_91,2025-12-01 22:00:52,0.587,0.9738,Driving,Ligeris,Driving_Under_Influence,2way,0.0,20,3G,-88,5.0,6.0,0.0088913086344646,38.155781,21.807174461101717
User_87,2025-12-01 22:55:06,0.709,1.0,Driving,Zep,Speeding,2way,140.0,30,4G,-109,58.0,-1.0,0.0082110693190776,40.279583223318504,21.754213679153448
User_35,2025-12-01 23:43:48,0.274,0.7492,Walking,Ligeris,Reckless_Driving,2way,2.0,Harassing_Driver,4G,-119,-35.0,3.0,0.003573862542183,40.30693946933754,21.80731049742169
User_20,2025-12-02 01:07:43,0.334,0.9921,Driving,Koila,Reckless_Driving,1way,0.0,60,104,-77,59.0,-11.0,0.009096580421341,40.32093421190228,21.79302412078859
User_86,2025-12-02 06:10:32,0.469,0.6721,Flying,Zep,Driving_Under_Influence,4way,0.0,20,4G,-76,39.0,0.0,0.0084772558960038,40.279750745617,21.752804278404277
User_95,2025-12-02 06:23:48,0.545,0.9439,Swimming,Koila,Driving_Under_Influence,2way,1.0,40,3G,-76,6.0,10.0,0.0060147276707067,40.322584648995786,21.789192761789288
User_52,2025-12-02 06:43:01,0.46,0.7472,Walking,Ligeris,Reckless_Driving,4way,2.0,10,4G,-91,61.0,-14.0,0.0090663693469896,40.306679384627074,18.219049
User_92,2025-12-02 06:50:34,0.694,0.8472,Walking,Zep,8,1way,1.0,40,WiFi,-66,38.0,-9.0,0.0048772150448496,40.28066801924859,21.753586081729324
User_64,2025-12-02 07:57:37,0.511,1.0,Running,Koila,Reckless_Driving,2way,2.0,20,111,-71,76.0,10.0,0.0010733844232937,40.322945547885865,21.79237727143472
User_36,2025-12-02 08:20:05,0.563,1.0,Walking,Koila,Driving_Under_Influence,6way,0.0,70,WiFi,-70,13.0,13.0,0.0080780951750379,40.32215706983281,21.790070183046723
User_94,2025-12-02 08:36:17,0.681,0.77,Walking,Ligeris,Driving_Under_Influence,1way,0.0,50,5G,-114,70.0,3.0,0.0068116541914915,40.30676337655628,22.552295
User_73,2025-12-02 08:38:45,0.46,0.5641,Swimming,Ligeris,Reckless_Driving,2way,0.0,60,WiFi,-74,90.0,-6.0,0.005653142335994,40.30621293647418,21.80747465288515
User_45,2025-12-02 09:56:52,0.285,0.9433,Running,Koila,9,2way,1.0,120,4G,-116,87.0,13.0,0.002891165178204,40.32209172645425,21.791324880254752
User_71,2025-12-02 10:41:27,0.256,0.6733,Flying,Zep,Speeding,2way,2.0,70,5G,-107,91.0,19.0,0.0036015065334992,40.28033212859664,21.752580033557656
User_72,2025-12-02 11:52:50,0.567,0.7115,Swimming,Koila,Reckless_Driving,2way,0.0,60,5G,-93,24.0,4.0,0.0086199738199558,40.32099407115471,21.79130475879896
User_49,2025-12-02 11:54:48,0.637,1.0,Walking,Koila,Reckless_Driving,5way,2.0,80,114,-103,43.0,-12.0,0.0019848614588531,40.322621383192896,21.79314889853122
User_28,2025-12-02 12:17:16,0.348,0.9803,Driving,Ligeris,Speeding,6way,0.0,30,5G,-87,87.0,15.0,0.007798615108705,41.371534,21.807344029451567
User_86,2025-12-02 12:35:05,0.469,0.6731,Swimming,Zep,Driving_Under_Influence,1way,1.0,30,113,-87,3.0,-9.0,0.0036707055093443,40.279305065571855,21.75358895663914
User_80,2025-12-02 13:16:43,0.704,0.8317,Walking,Koila,Speeding,1way,0.0,40,4G,-79,9.0,-3.0,0.00889568944478,41.104941,21.791243869194673
User_13,2025-12-02 13:42:56,0.75,0.9154,Running,Koila,Driving_Under_Influence,2way,0.0,60,105,-103,54.0,8.0,0.0075279216733343,40.32149872369569,21.79273610071
User_85,2025-12-02 13:52:09,0.254,0.7973,Walking,Ligeris,Speeding,2way,0.0,50,WiFi,-55,-29.0,6.0,0.0098534382900937,40.3065477406476,21.80813712964681
User_48,2025-12-02 15:24:57,0.599,0.9384,Swimming,Ligeris,Driving_Under_Influence,4way,0.0,50,5G,-88,54.0,12.0,0.0044882332874886,40.306653278894785,21.806081717593496
User_38,2025-12-02 16:53:39,0.306,0.9771,Driving,Koila,Reckless_Driving,5way,0.0,70,3G,-82,12.0,13.0,0.0047382025690956,40.321618093801355,21.790737319393287
User_84,2025-12-02 19:01:08,0.527,0.7447,Running,Koila,Reckless_Driving,1way,0.0,40,5G,-110,46.0,-25.0,0.0061523527658685,40.32183768690845,21.79105653565932
User_74,2025-12-02 19:13:29,0.497,1.0,Running,Koila,Reckless_Driving,4way,0.0,80,101,-63,63.0,-11.0,0.0054030033008253,40.3221018201348,21.791324719326045
User_61,2025-12-02 19:57:17,0.546,0.7517,Walking,Zep,Reckless_Driving,4way,0.0,50,4G,-96,-42.0,-12.0,0.0059380994291799,40.27876187748441,21.752275900039617
User_37,2025-12-02 20:05:23,0.306,0.9474,Running,Ligeris,Reckless_Driving,1way,2.0,20,4G,-109,77.0,11.0,0.0036717194464926,42.473541,21.80730157301718
User_56,2025-12-02 21:51:38,0.374,0.6837,Walking,Zep,Reckless_Driving,4way,5.0,50,WiFi,-82,29.0,1.0,0.023,40.27942374494714,21.75343838359657
User_52,2025-12-02 21:54:35,0.544,0.7482,Walking,Spinari,Reckless_Driving,1way,0.0,50,4G,-71,85.0,-8.0,0.023,40.3214558747526,21.79002826824661
User_99,2025-12-02 22:15:55,0.465,0.8814,Running,Koila,Driving_Under_Influence,2way,4.0,80,WiFi,-61,5.0,6.0,0.046,40.306230115631266,21.7912569829491
User_14,2025-12-02 22:16:21,0.393,0.8784,Walking,Zep,Driving_Under_Influence,4way,0.0,80,3G,-106,97.0,-15.0,0.0092764783060404,40.27832424629573,19.836348
User_10,2025-12-02 22:28:08,0.315,1.0,Driving,Koila,Speeding,4way,1.0,20,WiFi,-52,96.0,-20.0,0.0052919612712302,40.32098367325157,21.7906986707633
User_40,2025-12-02 23:22:36,0.482,1.0,Walking,Spinari,Speeding,2way,1.0,50,5G,-79,67.0,9.0,0.0078545205427689,40.27806988879034,21.75237575508084
User_21,2025-12-03 01:13:08,0.303,0.6852,Walking,Zep,8,1way,0.0,20,5G,-115,8.0,24.0,0.003170787720255,40.2805953513002,21.75489280187536
User_94,2025-12-03 01:27:18,0.681,0.772,Running,Koila,Speeding,1way,0.0,20,5G,-98,-19.0,-15.0,0.0049297701324071,40.3212987845308,21.79028861251373
User_89,2025-12-03 01:32:05,0.336,0.6851,Walking,Ligeris,Driving_Under_Influence,2way,1.0,80,107,-88,8.0,-7.0,0.009082100384581,40.3053171343164,21.80835537329706
User_36,2025-12-03 02:26:20,0.563,1.0,Walking,Zep,Reckless_Driving,2way,0.0,50,4G,-78,49.0,5.0,0.043,40.27834609027122,21.75472933529882
User_41,2025-12-03 02:50:10,0.628,0.5641,Driving,Zep,9,2way,0.0,80,4G,-117,8.0,-12.0,0.0011220937416875,40.279660882114776,21.753258214473565
User_87,2025-12-03 04:10:39,0.709,1.0,Running,Ligeris,Driving_Under_Influence,1way,1.0,Illegal_Parking,4G,Ethernet,45.0,-11.0,0.0047268261040413,40.30672607829808,21.808330636489117
User_92,2025-12-03 04:39:15,0.694,0.8492,Driving,Zep,Speeding,4way,4.0,20,4G,-101,65.0,-9.0,0.046,40.28082473333075,21.754283895480796
User_96,2025-12-03 06:03:36,0.261,0.9301,Flying,Koila,Driving_Under_Influence,2way,0.0,50,5G,-98,90.0,5.0,0.0051220789892549,40.32318227743795,21.7910756864951
User_87,2025-12-03 06:09:00,0.709,1.0,Running,Koila,Speeding,1way,3.0,20,3G,-96,63.0,-21.0,0.0027427687443629,40.321693681265366,21.791637207834885
User_19,2025-12-03 07:37:09,0.745,1.0,Running,Zep,Reckless_Driving,2way,1.0,60,109,-100,12.0,-1.0,0.005444451913637,40.27962088385794,21.753604165904196
User_72,2025-12-03 07:49:13,0.567,0.7135,Driving,Zep,Reckless_Driving,2way,0.0,10,4G,-72,58.0,12.0,0.0074217051024874,38.768895,21.753623478614
User_79,2025-12-03 08:19:28,0.389,0.791,Running,Ligeris,Reckless_Driving,4way,160.0,30,5G,-82,80.0,-4.0,0.0054354470047041,40.30662670863645,19.835814
User_17,2025-12-03 09:11:51,0.631,0.8128,Driving,Koila,Speeding,4way,1.0,50,4G,-107,77.0,0.0,0.0075070020566968,40.32213644351213,22.164539
User_82,2025-12-03 09:24:12,0.324,0.8849,Walking,Zep,Reckless_Driving,2way,0.0,Illegal_Parking,WiFi,-60,59.0,-14.0,0.0012393941961622,40.280656065739,21.7534694563531
User_74,2025-12-03 09:30:07,0.497,1.0,Walking,Ligeris,Driving_Under_Influence,2way,140.0,60,4G,-88,69.0,4.0,0.0085590005715906,40.30518945377992,21.8073348370792
User_64,2025-12-03 09:34:49,0.511,1.0,Driving,Ligeris,Speeding,2way,1.0,10,108,-77,8.0,-10.0,0.0041481874818219,40.30571460362973,21.808660727246753
User_75,2025-12-03 10:44:33,0.409,0.8451,Running,Koila,Speeding,1way,140.0,40,WiFi,-62,80.0,8.0,0.0035207645998069,40.3204700321327,21.79086148424693
User_33,2025-12-03 10:51:05,0.634,0.8862,Walking,Spinari,Reckless_Driving,2way,1.0,10,5G,Ethernet,67.0,-2.0,0.0079469744212801,40.3062241020473,21.807410167151883
User_06,2025-12-03 14:42:24,0.584,1.0,Walking,Ligeris,Speeding,2way,1.0,30,WiFi,-55,31.0,25.0,0.0074167012883273,40.30526712136581,21.806256464414545
User_35,2025-12-03 14:46:12,0.274,0.7532,Walking,Ligeris,Reckless_Driving,2way,0.0,40,5G,-84,43.0,3.0,0.021,40.304865213356216,21.80875371511223
User_85,2025-12-03 15:17:35,0.254,0.7993,Walking,Spinari,Reckless_Driving,2way,0.0,30,5G,-89,14.0,-10.0,0.0081395771353729,40.320870918268305,21.792104981421716
User_28,2025-12-03 16:11:45,0.348,0.9833,Running,Center,Driving_Under_Influence,4way,0.0,80,105,-75,42.0,-5.0,0.0058414002856718,40.32280846178524,21.78987588496288
User_20,2025-12-03 16:30:49,0.334,0.9951,Driving,Zep,Driving_Under_Influence,1way,1.0,40,3G,-107,3.0,-12.0,0.0092381615153037,40.27893154806013,17.724917
User_73,2025-12-03 16:36:47,0.325,0.8637,Walking,Ligeris,6,4way,0.0,30,5G,-120,64.0,14.0,0.0067934524034741,40.30728351649017,17.32203
User_53,2025-12-03 17:03:10,0.313,0.7716,Walking,Ligeris,Reckless_Driving,1way,0.0,70,4G,-118,73.0,-16.0,0.025,40.30633667605876,21.807580258384125
User_77,2025-12-03 18:14:21,0.428,0.6905,Running,Zep,Driving_Under_Influence,2way,1.0,30,4G,-114,72.0,-2.0,0.0047079831026638,41.200638,21.75278305129984
User_98,2025-12-03 20:19:18,0.46,0.8248,Running,Zep,Speeding,4way,1.0,30,WiFi,-61,83.0,2.0,0.0093122912908847,40.278548763623434,18.791845
User_40,2025-12-03 20:39:31,0.482,1.0,Walking,Koila,Reckless_Driving,2way,0.0,30,4G,-113,41.0,0.0,0.0022009483076098,38.559997,21.754719017046092
User_95,2025-12-03 20:53:03,0.545,0.9469,Driving,Koila,Reckless_Driving,1way,0.0,80,WiFi,-80,36.0,-20.0,0.0061068552347608,40.32111359072579,21.790959692099193
User_42,2025-12-03 21:15:20,0.738,0.7866,Flying,Koila,Reckless_Driving,2way,3.0,20,5G,-82,63.0,-15.0,0.0064810161384847,40.32291087951261,21.791095469237305
